driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,season,circuit,round,vehicle,flag_at_fl,team_no,lap_time_ms,lap_time_s,engine,driver_stint_no,driver_stint,team_stint_no,team_stint,elapsed_ms,position,class_position,interval_ms,interval,gap,class_interval,class_gap,elapsed_s
2,114,0 days 00:01:52.094000,0,,34.56,0,41.791,0,35.743,0,173.8,0 days 03:44:49.767000,17:44:33.511,0 days 00:00:34.560000,0 days 00:00:41.791000,0 days 00:00:35.743000,268.9,Kamui KOBAYASHI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,112094.0,112.094,Toyota,1,Kamui KOBAYASHI Stint #1,5,Toyota Gazoo Racing #7 Stint #5,13489767,2.0,2.0,17457.0,17.457,17.457,17.457,17.457,13489.767
3,114,0 days 00:01:52.091000,0,,35.087,0,41.938,0,35.066,0,173.8,0 days 03:54:14.774000,17:53:58.518,0 days 00:00:35.087000,0 days 00:00:41.938000,0 days 00:00:35.066000,258.0,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Alpine A480,,Alpine Elf Matmut #36,112091.0,112.091,Gibson,2,Matthieu VAXIVIERE Stint #2,4,Alpine Elf Matmut #36 Stint #4,14054774,11.0,3.0,2328.0,2.328,582.464,2.328,19.785,14054.774
3,115,0 days 00:01:51.050000,0,,34.406,0,41.829,0,34.815,0,175.4,0 days 03:46:23.360000,17:46:07.104,0 days 00:00:34.406000,0 days 00:00:41.829000,0 days 00:00:34.815000,272.3,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,111050.0,111.05,Toyota,1,Brendon HARTLEY Stint #1,5,Toyota Gazoo Racing #8 Stint #5,13583360,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13583.36
2,115,0 days 00:01:51.221000,0,,34.623,0,41.724,0,34.874,0,175.2,0 days 03:46:40.988000,17:46:24.732,0 days 00:00:34.623000,0 days 00:00:41.724000,0 days 00:00:34.874000,255.6,Kamui KOBAYASHI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,111221.0,111.221,Toyota,1,Kamui KOBAYASHI Stint #1,5,Toyota Gazoo Racing #7 Stint #5,13600988,2.0,2.0,17628.0,17.628,17.628,17.628,17.628,13600.988
3,115,0 days 00:01:54.456000,0,,35.302,0,42.622,0,36.532,0,170.2,0 days 03:56:09.230000,17:55:52.974,0 days 00:00:35.302000,0 days 00:00:42.622000,0 days 00:00:36.532000,266.2,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Alpine A480,,Alpine Elf Matmut #36,114456.0,114.456,Gibson,2,Matthieu VAXIVIERE Stint #2,4,Alpine Elf Matmut #36 Stint #4,14169230,10.0,3.0,299.0,0.299,585.87,0.299,17.927,14169.23
3,116,0 days 00:01:51.129000,0,,34.615,0,41.951,0,34.563,0,175.3,0 days 03:48:14.489000,17:47:58.233,0 days 00:00:34.615000,0 days 00:00:41.951000,0 days 00:00:34.563000,275.0,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,111129.0,111.129,Toyota,1,Brendon HARTLEY Stint #1,5,Toyota Gazoo Racing #8 Stint #5,13694489,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13694.489
2,116,0 days 00:01:52.360000,0,,34.523,0,42.35,0,35.487,0,173.4,0 days 03:48:33.348000,17:48:17.092,0 days 00:00:34.523000,0 days 00:00:42.350000,0 days 00:00:35.487000,271.6,Kamui KOBAYASHI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,112360.0,112.36,Toyota,1,Kamui KOBAYASHI Stint #1,5,Toyota Gazoo Racing #7 Stint #5,13713348,2.0,2.0,18859.0,18.859,18.859,18.859,18.859,13713.348
3,116,0 days 00:01:52.983000,0,,35.506,0,42.149,0,35.328,0,172.4,0 days 03:58:02.213000,17:57:45.957,0 days 00:00:35.506000,0 days 00:00:42.149000,0 days 00:00:35.328000,266.2,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Alpine A480,,Alpine Elf Matmut #36,112983.0,112.983,Gibson,2,Matthieu VAXIVIERE Stint #2,4,Alpine Elf Matmut #36 Stint #4,14282213,9.0,3.0,5680.0,5.68,587.724,5.68,24.539,14282.213
3,117,0 days 00:01:51.145000,0,,34.367,0,41.701,0,35.077,0,175.3,0 days 03:50:05.634000,17:49:49.378,0 days 00:00:34.367000,0 days 00:00:41.701000,0 days 00:00:35.077000,268.2,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,111145.0,111.145,Toyota,1,Brendon HARTLEY Stint #1,5,Toyota Gazoo Racing #8 Stint #5,13805634,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13805.634
2,117,0 days 00:01:51.066000,0,,34.511,0,41.726,0,34.829,0,175.4,0 days 03:50:24.414000,17:50:08.158,0 days 00:00:34.511000,0 days 00:00:41.726000,0 days 00:00:34.829000,267.6,Kamui KOBAYASHI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,111066.0,111.066,Toyota,1,Kamui KOBAYASHI Stint #1,5,Toyota Gazoo Racing #7 Stint #5,13824414,2.0,2.0,18780.0,18.78,18.78,18.78,18.78,13824.414
3,117,0 days 00:01:53.928000,0,,35.789,0,42.598,0,35.541,0,171.0,0 days 03:59:56.141000,17:59:39.885,0 days 00:00:35.789000,0 days 00:00:42.598000,0 days 00:00:35.541000,249.7,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Alpine A480,,Alpine Elf Matmut #36,113928.0,113.928,Gibson,2,Matthieu VAXIVIERE Stint #2,4,Alpine Elf Matmut #36 Stint #4,14396141,9.0,3.0,1522.0,1.522,590.507,1.522,20.302,14396.141
3,118,0 days 00:01:51.202000,0,,34.341,0,42.043,0,34.818,0,175.2,0 days 03:51:56.836000,17:51:40.580,0 days 00:00:34.341000,0 days 00:00:42.043000,0 days 00:00:34.818000,277.1,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,111202.0,111.202,Toyota,1,Brendon HARTLEY Stint #1,5,Toyota Gazoo Racing #8 Stint #5,13916836,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13916.836
2,118,0 days 00:01:51.391000,0,,34.514,0,42.069,0,34.808,0,174.9,0 days 03:52:15.805000,17:51:59.549,0 days 00:00:34.514000,0 days 00:00:42.069000,0 days 00:00:34.808000,273.6,Kamui KOBAYASHI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,111391.0,111.391,Toyota,1,Kamui KOBAYASHI Stint #1,5,Toyota Gazoo Racing #7 Stint #5,13935805,2.0,2.0,18969.0,18.969,18.969,18.969,18.969,13935.805
3,118,0 days 00:01:54.536000,0,,35.466,0,43.742,0,35.328,0,170.1,0 days 04:01:50.677000,18:01:34.421,0 days 00:00:35.466000,0 days 00:00:43.742000,0 days 00:00:35.328000,263.6,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Alpine A480,,Alpine Elf Matmut #36,114536.0,114.536,Gibson,2,Matthieu VAXIVIERE Stint #2,4,Alpine Elf Matmut #36 Stint #4,14510677,8.0,3.0,14579.0,14.579,593.841,14.579,33.548,14510.677
3,119,0 days 00:01:52.033000,0,,35.287,0,41.849,0,34.897,0,173.9,0 days 03:53:48.869000,17:53:32.613,0 days 00:00:35.287000,0 days 00:00:41.849000,0 days 00:00:34.897000,267.6,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,112033.0,112.033,Toyota,1,Brendon HARTLEY Stint #1,5,Toyota Gazoo Racing #8 Stint #5,14028869,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14028.869
2,119,0 days 00:01:51.148000,0,,34.677,0,41.68,0,34.791,0,175.3,0 days 03:54:06.953000,17:53:50.697,0 days 00:00:34.677000,0 days 00:00:41.680000,0 days 00:00:34.791000,265.6,Kamui KOBAYASHI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,111148.0,111.148,Toyota,1,Kamui KOBAYASHI Stint #1,5,Toyota Gazoo Racing #7 Stint #5,14046953,2.0,2.0,18084.0,18.084,18.084,18.084,18.084,14046.953
3,119,0 days 00:01:52.837000,0,,35.236,0,42.469,0,35.132,0,172.7,0 days 04:03:43.514000,18:03:27.258,0 days 00:00:35.236000,0 days 00:00:42.469000,0 days 00:00:35.132000,266.2,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Alpine A480,,Alpine Elf Matmut #36,112837.0,112.837,Gibson,2,Matthieu VAXIVIERE Stint #2,4,Alpine Elf Matmut #36 Stint #4,14623514,8.0,3.0,12314.0,12.314,594.645,12.314,30.398,14623.514
3,120,0 days 00:01:51.155000,0,,34.549,0,41.845,0,34.761,0,175.3,0 days 03:55:40.024000,17:55:23.768,0 days 00:00:34.549000,0 days 00:00:41.845000,0 days 00:00:34.761000,272.3,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,111155.0,111.155,Toyota,1,Brendon HARTLEY Stint #1,5,Toyota Gazoo Racing #8 Stint #5,14140024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14140.024
2,120,0 days 00:01:51.735000,0,,34.659,0,41.959,0,35.117,0,174.4,0 days 03:55:58.688000,17:55:42.432,0 days 00:00:34.659000,0 days 00:00:41.959000,0 days 00:00:35.117000,260.5,Kamui KOBAYASHI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,111735.0,111.735,Toyota,1,Kamui KOBAYASHI Stint #1,5,Toyota Gazoo Racing #7 Stint #5,14158688,2.0,2.0,18664.0,18.664,18.664,18.664,18.664,14158.688
3,120,0 days 00:01:52.230000,0,,35.147,0,42.026,0,35.057,0,173.6,0 days 04:05:35.744000,18:05:19.488,0 days 00:00:35.147000,0 days 00:00:42.026000,0 days 00:00:35.057000,272.3,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Alpine A480,,Alpine Elf Matmut #36,112230.0,112.23,Gibson,2,Matthieu VAXIVIERE Stint #2,4,Alpine Elf Matmut #36 Stint #4,14735744,8.0,3.0,9325.0,9.325,595.72,9.325,27.989,14735.744
3,121,0 days 00:01:51.378000,0,,34.841,0,41.8,0,34.737,0,174.9,0 days 03:57:31.402000,17:57:15.146,0 days 00:00:34.841000,0 days 00:00:41.800000,0 days 00:00:34.737000,253.2,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,111378.0,111.378,Toyota,1,Brendon HARTLEY Stint #1,5,Toyota Gazoo Racing #8 Stint #5,14251402,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14251.402
2,121,0 days 00:01:51.478000,0,,34.67,0,41.899,0,34.909,0,174.8,0 days 03:57:50.166000,17:57:33.910,0 days 00:00:34.670000,0 days 00:00:41.899000,0 days 00:00:34.909000,266.2,Kamui KOBAYASHI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,111478.0,111.478,Toyota,1,Kamui KOBAYASHI Stint #1,5,Toyota Gazoo Racing #7 Stint #5,14270166,2.0,2.0,18764.0,18.764,18.764,18.764,18.764,14270.166
3,121,0 days 00:01:54.947000,0,,35.236,0,43.086,0,36.625,0,169.5,0 days 04:07:30.691000,18:07:14.435,0 days 00:00:35.236000,0 days 00:00:43.086000,0 days 00:00:36.625000,275.0,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Alpine A480,,Alpine Elf Matmut #36,114947.0,114.947,Gibson,2,Matthieu VAXIVIERE Stint #2,4,Alpine Elf Matmut #36 Stint #4,14850691,8.0,3.0,4466.0,4.466,599.289,4.466,23.23,14850.691
3,122,0 days 00:01:51.206000,0,,34.415,0,41.751,0,35.04,0,175.2,0 days 03:59:22.608000,17:59:06.352,0 days 00:00:34.415000,0 days 00:00:41.751000,0 days 00:00:35.040000,274.3,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,111206.0,111.206,Toyota,1,Brendon HARTLEY Stint #1,5,Toyota Gazoo Racing #8 Stint #5,14362608,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14362.608
2,122,0 days 00:01:51.852000,0,,34.657,0,42.0,0,35.195,0,174.2,0 days 03:59:42.018000,17:59:25.762,0 days 00:00:34.657000,0 days 00:00:42,0 days 00:00:35.195000,259.2,Kamui KOBAYASHI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,111852.0,111.852,Toyota,1,Kamui KOBAYASHI Stint #1,5,Toyota Gazoo Racing #7 Stint #5,14382018,2.0,2.0,19410.0,19.41,19.41,19.41,19.41,14382.018
3,122,0 days 00:01:52.926000,0,,35.593,0,42.109,0,35.224,0,172.5,0 days 04:09:23.617000,18:09:07.361,0 days 00:00:35.593000,0 days 00:00:42.109000,0 days 00:00:35.224000,254.4,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Alpine A480,,Alpine Elf Matmut #36,112926.0,112.926,Gibson,2,Matthieu VAXIVIERE Stint #2,4,Alpine Elf Matmut #36 Stint #4,14963617,7.0,3.0,42433.0,42.433,601.009,42.433,61.843,14963.617
3,123,0 days 00:01:51.303000,0,,34.506,0,41.942,0,34.855,0,175.0,0 days 04:01:13.911000,18:00:57.655,0 days 00:00:34.506000,0 days 00:00:41.942000,0 days 00:00:34.855000,285.2,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,111303.0,111.303,Toyota,1,Brendon HARTLEY Stint #1,5,Toyota Gazoo Racing #8 Stint #5,14473911,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14473.911
2,123,0 days 00:01:51.771000,0,,34.661,0,42.037,0,35.073,0,174.3,0 days 04:01:33.789000,18:01:17.533,0 days 00:00:34.661000,0 days 00:00:42.037000,0 days 00:00:35.073000,275.7,Kamui KOBAYASHI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,111771.0,111.771,Toyota,1,Kamui KOBAYASHI Stint #1,5,Toyota Gazoo Racing #7 Stint #5,14493789,2.0,2.0,19878.0,19.878,19.878,19.878,19.878,14493.789
3,123,0 days 00:01:53.075000,0,,35.008,0,42.146,0,35.921,0,172.3,0 days 04:11:16.692000,18:11:00.436,0 days 00:00:35.008000,0 days 00:00:42.146000,0 days 00:00:35.921000,267.6,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Alpine A480,,Alpine Elf Matmut #36,113075.0,113.075,Gibson,2,Matthieu VAXIVIERE Stint #2,4,Alpine Elf Matmut #36 Stint #4,15076692,7.0,3.0,16137.0,16.137,602.7810000000001,16.137,36.015,15076.692
3,124,0 days 00:01:50.967000,0,,34.44,0,41.772,0,34.755,0,175.6,0 days 04:03:04.878000,18:02:48.622,0 days 00:00:34.440000,0 days 00:00:41.772000,0 days 00:00:34.755000,285.2,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,110967.0,110.967,Toyota,1,Brendon HARTLEY Stint #1,5,Toyota Gazoo Racing #8 Stint #5,14584878,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14584.878
2,124,0 days 00:01:52.264000,0,,34.568,0,42.117,0,35.579,0,173.5,0 days 04:03:26.053000,18:03:09.797,0 days 00:00:34.568000,0 days 00:00:42.117000,0 days 00:00:35.579000,272.3,Kamui KOBAYASHI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,112264.0,112.264,Toyota,1,Kamui KOBAYASHI Stint #1,5,Toyota Gazoo Racing #7 Stint #5,14606053,2.0,2.0,21175.0,21.175,21.175,21.175,21.175,14606.053
3,124,0 days 00:01:52.839000,0,,35.115,0,42.166,0,35.558,0,172.7,0 days 04:13:09.531000,18:12:53.275,0 days 00:00:35.115000,0 days 00:00:42.166000,0 days 00:00:35.558000,271.6,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Alpine A480,,Alpine Elf Matmut #36,112839.0,112.839,Gibson,2,Matthieu VAXIVIERE Stint #2,4,Alpine Elf Matmut #36 Stint #4,15189531,7.0,3.0,14823.0,14.823,604.653,14.823,35.998000000000005,15189.531
3,125,0 days 00:01:51.042000,0,,34.63,0,41.734,0,34.678,0,175.5,0 days 04:04:55.920000,18:04:39.664,0 days 00:00:34.630000,0 days 00:00:41.734000,0 days 00:00:34.678000,271.6,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,111042.0,111.042,Toyota,1,Brendon HARTLEY Stint #1,5,Toyota Gazoo Racing #8 Stint #5,14695920,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14695.92
2,125,0 days 00:01:51.404000,0,,34.49,0,42.034,0,34.88,0,174.9,0 days 04:05:17.457000,18:05:01.201,0 days 00:00:34.490000,0 days 00:00:42.034000,0 days 00:00:34.880000,268.2,Kamui KOBAYASHI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,111404.0,111.404,Toyota,1,Kamui KOBAYASHI Stint #1,5,Toyota Gazoo Racing #7 Stint #5,14717457,2.0,2.0,21537.0,21.537,21.537,21.537,21.537,14717.457
3,125,0 days 00:01:52.769000,0,,35.361,0,42.196,0,35.212,0,172.8,0 days 04:15:02.300000,18:14:46.044,0 days 00:00:35.361000,0 days 00:00:42.196000,0 days 00:00:35.212000,270.2,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Alpine A480,,Alpine Elf Matmut #36,112769.0,112.769,Gibson,2,Matthieu VAXIVIERE Stint #2,4,Alpine Elf Matmut #36 Stint #4,15302300,7.0,3.0,13580.0,13.58,606.38,13.58,35.117,15302.3
3,126,0 days 00:01:51.403000,0,,34.378,0,41.988,0,35.037,0,174.9,0 days 04:06:47.323000,18:06:31.067,0 days 00:00:34.378000,0 days 00:00:41.988000,0 days 00:00:35.037000,270.9,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,111403.0,111.403,Toyota,1,Brendon HARTLEY Stint #1,5,Toyota Gazoo Racing #8 Stint #5,14807323,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14807.323
2,126,0 days 00:01:51.593000,0,,34.523,0,41.971,0,35.099,0,174.6,0 days 04:07:09.050000,18:06:52.794,0 days 00:00:34.523000,0 days 00:00:41.971000,0 days 00:00:35.099000,275.0,Kamui KOBAYASHI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,111593.0,111.593,Toyota,1,Kamui KOBAYASHI Stint #1,5,Toyota Gazoo Racing #7 Stint #5,14829050,2.0,2.0,21727.0,21.727,21.727,21.727,21.727,14829.05
3,126,0 days 00:01:52.584000,0,,35.277,0,41.904,0,35.403,0,173.1,0 days 04:16:54.884000,18:16:38.628,0 days 00:00:35.277000,0 days 00:00:41.904000,0 days 00:00:35.403000,270.9,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Alpine A480,,Alpine Elf Matmut #36,112584.0,112.584,Gibson,2,Matthieu VAXIVIERE Stint #2,4,Alpine Elf Matmut #36 Stint #4,15414884,7.0,3.0,11833.0,11.833,607.5609999999999,11.833,33.56,15414.884
3,127,0 days 00:01:51.402000,0,,34.793,0,41.926,0,34.683,0,174.9,0 days 04:08:38.725000,18:08:22.469,0 days 00:00:34.793000,0 days 00:00:41.926000,0 days 00:00:34.683000,255.6,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,111402.0,111.402,Toyota,1,Brendon HARTLEY Stint #1,5,Toyota Gazoo Racing #8 Stint #5,14918725,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14918.725
2,127,0 days 00:01:51.113000,0,,34.516,0,41.714,0,34.883,0,175.3,0 days 04:09:00.163000,18:08:43.907,0 days 00:00:34.516000,0 days 00:00:41.714000,0 days 00:00:34.883000,268.9,Kamui KOBAYASHI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,111113.0,111.113,Toyota,1,Kamui KOBAYASHI Stint #1,5,Toyota Gazoo Racing #7 Stint #5,14940163,2.0,2.0,21438.0,21.438,21.438,21.438,21.438,14940.163
3,127,0 days 00:01:54.930000,0,,35.417,0,42.869,0,36.644,0,169.5,0 days 04:18:49.814000,18:18:33.558,0 days 00:00:35.417000,0 days 00:00:42.869000,0 days 00:00:36.644000,266.2,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Alpine A480,,Alpine Elf Matmut #36,114930.0,114.93,Gibson,2,Matthieu VAXIVIERE Stint #2,4,Alpine Elf Matmut #36 Stint #4,15529814,7.0,3.0,12635.0,12.635,611.0889999999999,12.635,34.073,15529.814
3,128,0 days 00:01:51.416000,0,,34.439,0,41.967,0,35.01,0,174.9,0 days 04:10:30.141000,18:10:13.885,0 days 00:00:34.439000,0 days 00:00:41.967000,0 days 00:00:35.010000,267.6,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,111416.0,111.416,Toyota,1,Brendon HARTLEY Stint #1,5,Toyota Gazoo Racing #8 Stint #5,15030141,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15030.141
2,128,0 days 00:01:51.209000,0,,34.41,0,41.862,0,34.937,0,175.2,0 days 04:10:51.372000,18:10:35.116,0 days 00:00:34.410000,0 days 00:00:41.862000,0 days 00:00:34.937000,278.6,Kamui KOBAYASHI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,111209.0,111.209,Toyota,1,Kamui KOBAYASHI Stint #1,5,Toyota Gazoo Racing #7 Stint #5,15051372,2.0,2.0,21231.0,21.231,21.231,21.231,21.231,15051.372
3,128,0 days 00:01:54.907000,0,,36.073,0,43.04,0,35.794,0,169.6,0 days 04:20:44.721000,18:20:28.465,0 days 00:00:36.073000,0 days 00:00:43.040000,0 days 00:00:35.794000,255.6,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Alpine A480,,Alpine Elf Matmut #36,114907.0,114.907,Gibson,2,Matthieu VAXIVIERE Stint #2,4,Alpine Elf Matmut #36 Stint #4,15644721,7.0,3.0,12717.0,12.717,614.58,12.717,33.948,15644.721
3,129,0 days 00:01:51.892000,0,,34.561,0,42.218,0,35.113,0,174.1,0 days 04:12:22.033000,18:12:05.777,0 days 00:00:34.561000,0 days 00:00:42.218000,0 days 00:00:35.113000,271.6,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,111892.0,111.892,Toyota,1,Brendon HARTLEY Stint #1,5,Toyota Gazoo Racing #8 Stint #5,15142033,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15142.033
